Country_Region,Province_State,County,Combined_Key,Population_Density
US,South Dakota,Todd,"Todd, South Dakota, US",2.821118668
US,South Dakota,Tripp,"Tripp, South Dakota, US",1.309309422
US,South Dakota,Turner,"Turner, South Dakota, US",5.17085459
US,South Dakota,Union,"Union, South Dakota, US",12.71833634
US,South Dakota,Walworth,"Walworth, South Dakota, US",3.002112486
US,South Dakota,Yankton,"Yankton, South Dakota, US",16.82898322
US,South Dakota,Ziebach,"Ziebach, South Dakota, US",0.553981829
US,Tennessee,Anderson,"Anderson, Tennessee, US",86.76335586
US,Tennessee,Bedford,"Bedford, Tennessee, US",38.76843022
US,Tennessee,Benton,"Benton, Tennessee, US",15.77676934
US,Tennessee,Bledsoe,"Bledsoe, Tennessee, US",13.87184444
US,Tennessee,Blount,"Blount, Tennessee, US",88.74484763
US,Tennessee,Bradley,"Bradley, Tennessee, US",122.7931096
US,Tennessee,Campbell,"Campbell, Tennessee, US",31.91258985
US,Tennessee,Cannon,"Cannon, Tennessee, US",20.314177
US,Tennessee,Carroll,"Carroll, Tennessee, US",18.10034868
US,Tennessee,Carter,"Carter, Tennessee, US",63.80119171
US,Tennessee,Cheatham,"Cheatham, Tennessee, US",50.96936621
US,Tennessee,Chester,"Chester, Tennessee, US",23.17400182
US,Tennessee,Claiborne,"Claiborne, Tennessee, US",28.08523655
US,Tennessee,Clay,"Clay, Tennessee, US",12.54598431
US,Tennessee,Cocke,"Cocke, Tennessee, US",31.30451466
US,Tennessee,Coffee,"Coffee, Tennessee, US",49.08221218
US,Tennessee,Crockett,"Crockett, Tennessee, US",21.08128157
US,Tennessee,Cumberland,"Cumberland, Tennessee, US",33.24205865
US,Tennessee,Davidson,"Davidson, Tennessee, US",524.5397733
US,Tennessee,Decatur,"Decatur, Tennessee, US",13.51043522
US,Tennessee,DeKalb,"DeKalb, Tennessee, US",24.86317869
US,Tennessee,Dickson,"Dickson, Tennessee, US",40.97315977
US,Tennessee,Dyer,"Dyer, Tennessee, US",28.31771478
US,Tennessee,Fayette,"Fayette, Tennessee, US",21.74475872
US,Tennessee,Fentress,"Fentress, Tennessee, US",13.93374432
US,Tennessee,Franklin,"Franklin, Tennessee, US",28.90574331
US,Tennessee,Gibson,"Gibson, Tennessee, US",31.50016988
US,Tennessee,Giles,"Giles, Tennessee, US",18.43323706
US,Tennessee,Grainger,"Grainger, Tennessee, US",31.66712655
US,Tennessee,Greene,"Greene, Tennessee, US",42.61423905
US,Tennessee,Grundy,"Grundy, Tennessee, US",14.27992675
US,Tennessee,Hamblen,"Hamblen, Tennessee, US",152.6789637
US,Tennessee,Hamilton,"Hamilton, Tennessee, US",254.5437533
US,Tennessee,Hancock,"Hancock, Tennessee, US",11.43594269
US,Tennessee,Hardeman,"Hardeman, Tennessee, US",14.78043343
US,Tennessee,Hardin,"Hardin, Tennessee, US",17.23497927
US,Tennessee,Hawkins,"Hawkins, Tennessee, US",44.71150082
US,Tennessee,Haywood,"Haywood, Tennessee, US",12.87641416
US,Tennessee,Henderson,"Henderson, Tennessee, US",20.68507097
US,Tennessee,Henry,"Henry, Tennessee, US",22.18244473
US,Tennessee,Hickman,"Hickman, Tennessee, US",15.55671412
US,Tennessee,Houston,"Houston, Tennessee, US",15.7607149
US,Tennessee,Humphreys,"Humphreys, Tennessee, US",13.32539223
US,Tennessee,Jackson,"Jackson, Tennessee, US",14.53021139
US,Tennessee,Jefferson,"Jefferson, Tennessee, US",74.77965723
US,Tennessee,Johnson,"Johnson, Tennessee, US",23.01424116
US,Tennessee,Knox,"Knox, Tennessee, US",346.4944717
US,Tennessee,Lake,"Lake, Tennessee, US",17.52754715
US,Tennessee,Lauderdale,"Lauderdale, Tennessee, US",21.51278869
US,Tennessee,Lawrence,"Lawrence, Tennessee, US",26.86334744
US,Tennessee,Lewis,"Lewis, Tennessee, US",16.36430177
US,Tennessee,Lincoln,"Lincoln, Tennessee, US",22.82119849
US,Tennessee,Loudon,"Loudon, Tennessee, US",86.91306118
US,Tennessee,McMinn,"McMinn, Tennessee, US",47.37264734
US,Tennessee,McNairy,"McNairy, Tennessee, US",17.76912339
US,Tennessee,Macon,"Macon, Tennessee, US",29.52488839
US,Tennessee,Madison,"Madison, Tennessee, US",67.69833274
US,Tennessee,Marion,"Marion, Tennessee, US",22.02068813
US,Tennessee,Marshall,"Marshall, Tennessee, US",33.18345915
US,Tennessee,Maury,"Maury, Tennessee, US",56.53325273
US,Tennessee,Meigs,"Meigs, Tennessee, US",23.66849078
US,Tennessee,Monroe,"Monroe, Tennessee, US",27.86336705
US,Tennessee,Montgomery,"Montgomery, Tennessee, US",140.6349873
US,Tennessee,Moore,"Moore, Tennessee, US",18.88941143
US,Tennessee,Morgan,"Morgan, Tennessee, US",15.96817982
US,Tennessee,Obion,"Obion, Tennessee, US",21.62768778
US,Tennessee,Overton,"Overton, Tennessee, US",19.59880477
US,Tennessee,Perry,"Perry, Tennessee, US",7.365577626
US,Tennessee,Pickett,"Pickett, Tennessee, US",12.05364058
US,Tennessee,Polk,"Polk, Tennessee, US",14.90915689
US,Tennessee,Putnam,"Putnam, Tennessee, US",73.5806145
US,Tennessee,Rhea,"Rhea, Tennessee, US",39.94427257
US,Tennessee,Roane,"Roane, Tennessee, US",56.61751473
US,Tennessee,Robertson,"Robertson, Tennessee, US",56.21051169
US,Tennessee,Rutherford,"Rutherford, Tennessee, US",191.4947533
US,Tennessee,Scott,"Scott, Tennessee, US",15.92424879
US,Tennessee,Sequatchie,"Sequatchie, Tennessee, US",21.39275549
US,Tennessee,Sevier,"Sevier, Tennessee, US",62.74662472
US,Tennessee,Shelby,"Shelby, Tennessee, US",473.7972806
US,Tennessee,Smith,"Smith, Tennessee, US",23.90357374
US,Tennessee,Stewart,"Stewart, Tennessee, US",11.16966555
US,Tennessee,Sullivan,"Sullivan, Tennessee, US",146.3852856
US,Tennessee,Sumner,"Sumner, Tennessee, US",130.8924075
US,Tennessee,Tipton,"Tipton, Tennessee, US",51.75439917
US,Tennessee,Trousdale,"Trousdale, Tennessee, US",32.32553571
US,Tennessee,Unicoi,"Unicoi, Tennessee, US",36.8953964
US,Tennessee,Union,"Union, Tennessee, US",33.31807577
US,Tennessee,Van Buren,"Van Buren, Tennessee, US",8.054876905
US,Tennessee,Warren,"Warren, Tennessee, US",36.09968672
US,Tennessee,Washington,"Washington, Tennessee, US",150.253193
US,Tennessee,Wayne,"Wayne, Tennessee, US",8.756484006
US,Tennessee,Weakley,"Weakley, Tennessee, US",22.37098228
US,Tennessee,White,"White, Tennessee, US",27.2449927
US,Tennessee,Williamson,"Williamson, Tennessee, US",144.8367408
US,Tennessee,Wilson,"Wilson, Tennessee, US",89.69051632
US,Texas,Anderson,"Anderson, Texas, US",21.02428029
US,Texas,Andrews,"Andrews, Texas, US",4.584174535
US,Texas,Angelina,"Angelina, Texas, US",42.39912091
US,Texas,Aransas,"Aransas, Texas, US",37.93324765
US,Texas,Archer,"Archer, Texas, US",3.756773403
US,Texas,Armstrong,"Armstrong, Texas, US",0.813732656
US,Texas,Atascosa,"Atascosa, Texas, US",15.45876401
US,Texas,Austin,"Austin, Texas, US",17.65700997
US,Texas,Bailey,"Bailey, Texas, US",3.311160591
US,Texas,Bandera,"Bandera, Texas, US",10.62300586
US,Texas,Bastrop,"Bastrop, Texas, US",35.89726414
US,Texas,Baylor,"Baylor, Texas, US",1.598298298
US,Texas,Bee,"Bee, Texas, US",14.33935601
US,Texas,Bell,"Bell, Texas, US",125.6914911
US,Texas,Bexar,"Bexar, Texas, US",599.5581109
US,Texas,Blanco,"Blanco, Texas, US",6.14007402
US,Texas,Borden,"Borden, Texas, US",0.286099512
US,Texas,Bosque,"Bosque, Texas, US",7.118088885
US,Texas,Bowie,"Bowie, Texas, US",40.94769801
US,Texas,Brazoria,"Brazoria, Texas, US",100.3298284
US,Texas,Brazos,"Brazos, Texas, US",144.5413721
US,Texas,Brewster,"Brewster, Texas, US",0.575429251
US,Texas,Briscoe,"Briscoe, Texas, US",0.663237203
US,Texas,Brooks,"Brooks, Texas, US",2.938676197
US,Texas,Brown,"Brown, Texas, US",15.46694199
US,Texas,Burleson,"Burleson, Texas, US",10.46523905
US,Texas,Burnet,"Burnet, Texas, US",17.76606423
US,Texas,Caldwell,"Caldwell, Texas, US",29.3176956
US,Texas,Calhoun,"Calhoun, Texas, US",16.61223705
US,Texas,Callahan,"Callahan, Texas, US",5.911486775
US,Texas,Cameron,"Cameron, Texas, US",182.7492668
US,Texas,Camp,"Camp, Texas, US",25.26018797
US,Texas,Carson,"Carson, Texas, US",2.530841245
US,Texas,Cass,"Cass, Texas, US",12.39828554
US,Texas,Castro,"Castro, Texas, US",3.361391124
US,Texas,Chambers,"Chambers, Texas, US",26.05167617
US,Texas,Cherokee,"Cherokee, Texas, US",19.03201416
US,Texas,Childress,"Childress, Texas, US",4.005643982
US,Texas,Clay,"Clay, Texas, US",3.683503049
US,Texas,Cochran,"Cochran, Texas, US",1.446608613
US,Texas,Coke,"Coke, Texas, US",1.387051036
US,Texas,Coleman,"Coleman, Texas, US",2.565322929
US,Texas,Collin,"Collin, Texas, US",433.4078589
US,Texas,Collingsworth,"Collingsworth, Texas, US",1.259485062
US,Texas,Colorado,"Colorado, Texas, US",8.452333459
US,Texas,Comal,"Comal, Texas, US",93.22629951
US,Texas,Comanche,"Comanche, Texas, US",5.556312873
US,Texas,Concho,"Concho, Texas, US",1.661359051
US,Texas,Cooke,"Cooke, Texas, US",17.46488577
US,Texas,Coryell,"Coryell, Texas, US",27.66384138
US,Texas,Cottle,"Cottle, Texas, US",0.695835228
US,Texas,Crane,"Crane, Texas, US",2.379852022
US,Texas,Crockett,"Crockett, Texas, US",0.499660631
US,Texas,Crosby,"Crosby, Texas, US",2.513828595
US,Texas,Culberson,"Culberson, Texas, US",0.226972575
US,Texas,Dallam,"Dallam, Texas, US",1.86047344
US,Texas,Dallas,"Dallas, Texas, US",1145.193915
US,Texas,Dawson,"Dawson, Texas, US",5.559697453
US,Texas,Deaf Smith,"Deaf Smith, Texas, US",4.874959015
US,Texas,Delta,"Delta, Texas, US",7.839840233
US,Texas,Denton,"Denton, Texas, US",354.6578718
US,Texas,DeWitt,"DeWitt, Texas, US",8.680091237
US,Texas,Dickens,"Dickens, Texas, US",0.94885164
US,Texas,Dimmit,"Dimmit, Texas, US",3.098092379
US,Texas,Donley,"Donley, Texas, US",1.41085255
US,Texas,Duval,"Duval, Texas, US",2.444519895
US,Texas,Eastland,"Eastland, Texas, US",7.613648639
US,Texas,Ector,"Ector, Texas, US",68.09470609
US,Texas,Edwards,"Edwards, Texas, US",0.374640418
US,Texas,Ellis,"Ellis, Texas, US",69.67134826
US,Texas,El Paso,"El Paso, Texas, US",319.2109187
US,Texas,Erath,"Erath, Texas, US",14.78639166
US,Texas,Falls,"Falls, Texas, US",8.72565312
US,Texas,Fannin,"Fannin, Texas, US",14.81199977
US,Texas,Fayette,"Fayette, Texas, US",10.18880085
US,Texas,Fisher,"Fisher, Texas, US",1.667760396
US,Texas,Floyd,"Floyd, Texas, US",2.285147416
US,Texas,Foard,"Foard, Texas, US",0.771769618
US,Texas,Fort Bend,"Fort Bend, Texas, US",331.3226402
US,Texas,Franklin,"Franklin, Texas, US",14.49827658
US,Texas,Freestone,"Freestone, Texas, US",8.669729906
US,Texas,Frio,"Frio, Texas, US",6.606140452
US,Texas,Gaines,"Gaines, Texas, US",5.222423619
US,Texas,Galveston,"Galveston, Texas, US",333.2739017
US,Texas,Garza,"Garza, Texas, US",2.717453742
US,Texas,Gillespie,"Gillespie, Texas, US",9.562453834
US,Texas,Glasscock,"Glasscock, Texas, US",0.613325116
US,Texas,Goliad,"Goliad, Texas, US",3.412790481
US,Texas,Gonzales,"Gonzales, Texas, US",7.48071221
US,Texas,Gray,"Gray, Texas, US",9.458934503
US,Texas,Grayson,"Grayson, Texas, US",53.21147867
US,Texas,Gregg,"Gregg, Texas, US",174.4136949
US,Texas,Grimes,"Grimes, Texas, US",13.54723861
US,Texas,Guadalupe,"Guadalupe, Texas, US",84.21585377
US,Texas,Hale,"Hale, Texas, US",13.10974838
US,Texas,Hall,"Hall, Texas, US",1.343394301
US,Texas,Hamilton,"Hamilton, Texas, US",3.81938413
US,Texas,Hansford,"Hansford, Texas, US",2.328425389
US,Texas,Hardeman,"Hardeman, Texas, US",2.195144099
US,Texas,Hardin,"Hardin, Texas, US",24.44235616
US,Texas,Harris,"Harris, Texas, US",1042.130651
US,Texas,Harrison,"Harrison, Texas, US",28.59227683
US,Texas,Hartley,"Hartley, Texas, US",1.523068328
US,Texas,Haskell,"Haskell, Texas, US",2.483429755
US,Texas,Hays,"Hays, Texas, US",116.2599464
US,Texas,Hemphill,"Hemphill, Texas, US",1.730094947
US,Texas,Henderson,"Henderson, Texas, US",35.55360591
US,Texas,Hidalgo,"Hidalgo, Texas, US",208.7663614
US,Texas,Hill,"Hill, Texas, US",14.25411078
US,Texas,Hockley,"Hockley, Texas, US",9.844759073
US,Texas,Hood,"Hood, Texas, US",52.22105783
US,Texas,Hopkins,"Hopkins, Texas, US",18.23601667
US,Texas,Houston,"Houston, Texas, US",7.199788203
US,Texas,Howard,"Howard, Texas, US",15.71641016
US,Texas,Hudspeth,"Hudspeth, Texas, US",0.346184877
US,Texas,Hunt,"Hunt, Texas, US",42.3401085
US,Texas,Hutchinson,"Hutchinson, Texas, US",9.385191216
US,Texas,Irion,"Irion, Texas, US",0.559576955
US,Texas,Jack,"Jack, Texas, US",3.747684856
US,Texas,Jackson,"Jackson, Texas, US",6.898648982
US,Texas,Jasper,"Jasper, Texas, US",14.60405643
US,Texas,Jeff Davis,"Jeff Davis, Texas, US",0.380892481
US,Texas,Jefferson,"Jefferson, Texas, US",112.4375645
US,Texas,Jim Hogg,"Jim Hogg, Texas, US",1.79496563
US,Texas,Jim Wells,"Jim Wells, Texas, US",18.38288464
US,Texas,Johnson,"Johnson, Texas, US",87.08339862
US,Texas,Jones,"Jones, Texas, US",8.270735221
US,Texas,Karnes,"Karnes, Texas, US",7.947796386
US,Texas,Kaufman,"Kaufman, Texas, US",58.80985742
US,Texas,Kendall,"Kendall, Texas, US",24.46863361
US,Texas,Kenedy,"Kenedy, Texas, US",0.157516767
US,Texas,Kent,"Kent, Texas, US",0.32043027
US,Texas,Kerr,"Kerr, Texas, US",17.97486233
US,Texas,Kimble,"Kimble, Texas, US",1.360478719
US,Texas,King,"King, Texas, US",0.096645027
US,Texas,Kinney,"Kinney, Texas, US",1.043285525
US,Texas,Kleberg,"Kleberg, Texas, US",13.76736154
US,Texas,Knox,"Knox, Texas, US",1.694423633
US,Texas,Lamar,"Lamar, Texas, US",21.08113447
US,Texas,Lamb,"Lamb, Texas, US",5.038949878
US,Texas,Lampasas,"Lampasas, Texas, US",11.17941385
US,Texas,La Salle,"La Salle, Texas, US",1.924142838
US,Texas,Lavaca,"Lavaca, Texas, US",7.939765127
US,Texas,Lee,"Lee, Texas, US",10.40507438
US,Texas,Leon,"Leon, Texas, US",6.151550137
US,Texas,Liberty,"Liberty, Texas, US",27.28547422
US,Texas,Limestone,"Limestone, Texas, US",10.02749114
US,Texas,Lipscomb,"Lipscomb, Texas, US",1.436825191
US,Texas,Live Oak,"Live Oak, Texas, US",4.502010534
US,Texas,Llano,"Llano, Texas, US",8.531804258
US,Texas,Loving,"Loving, Texas, US",0.058883634
US,Texas,Lubbock,"Lubbock, Texas, US",129.959318
US,Texas,Lynn,"Lynn, Texas, US",2.514367513
US,Texas,McCulloch,"McCulloch, Texas, US",2.934171152
US,Texas,McLennan,"McLennan, Texas, US",92.48574837
US,Texas,McMullen,"McMullen, Texas, US",0.224249738
US,Texas,Madison,"Madison, Texas, US",11.70405069
US,Texas,Marion,"Marion, Texas, US",10.22113762
US,Texas,Martin,"Martin, Texas, US",2.369051671
US,Texas,Mason,"Mason, Texas, US",1.729660721
US,Texas,Matagorda,"Matagorda, Texas, US",12.98070098
US,Texas,Maverick,"Maverick, Texas, US",17.49341839
US,Texas,Medina,"Medina, Texas, US",14.37193047
US,Texas,Menard,"Menard, Texas, US",0.908725915
US,Texas,Midland,"Midland, Texas, US",70.4197335
US,Texas,Milam,"Milam, Texas, US",9.364422736
US,Texas,Mills,"Mills, Texas, US",2.529585275
US,Texas,Mitchell,"Mitchell, Texas, US",3.626715415
US,Texas,Montague,"Montague, Texas, US",8.050071102
US,Texas,Montgomery,"Montgomery, Texas, US",205.3210869
US,Texas,Moore,"Moore, Texas, US",9.355820427
US,Texas,Morris,"Morris, Texas, US",19.03626021
US,Texas,Motley,"Motley, Texas, US",0.451040297
US,Texas,Nacogdoches,"Nacogdoches, Texas, US",26.74120542
US,Texas,Navarro,"Navarro, Texas, US",18.57904398
US,Texas,Newton,"Newton, Texas, US",5.812971257
US,Texas,Nolan,"Nolan, Texas, US",6.335990177
US,Texas,Nueces,"Nueces, Texas, US",166.0286344
US,Texas,Ochiltree,"Ochiltree, Texas, US",4.353767497
US,Texas,Oldham,"Oldham, Texas, US",0.537781448
US,Texas,Orange,"Orange, Texas, US",97.22158024
US,Texas,Palo Pinto,"Palo Pinto, Texas, US",11.47789183
US,Texas,Panola,"Panola, Texas, US",11.15446361
US,Texas,Parker,"Parker, Texas, US",55.47078511
US,Texas,Parmer,"Parmer, Texas, US",4.318567289
US,Texas,Pecos,"Pecos, Texas, US",1.280324847
US,Texas,Polk,"Polk, Texas, US",17.47321699
US,Texas,Potter,"Potter, Texas, US",51.38693315
US,Texas,Presidio,"Presidio, Texas, US",0.713365951
US,Texas,Rains,"Rains, Texas, US",19.30569599
US,Texas,Randall,"Randall, Texas, US",56.08887126
US,Texas,Reagan,"Reagan, Texas, US",1.23256881
US,Texas,Real,"Real, Texas, US",1.871535184
US,Texas,Red River,"Red River, Texas, US",4.540197664
US,Texas,Reeves,"Reeves, Texas, US",2.215943729
US,Texas,Refugio,"Refugio, Texas, US",3.626076071
US,Texas,Roberts,"Roberts, Texas, US",0.369782546
US,Texas,Robertson,"Robertson, Texas, US",7.626248593
US,Texas,Rockwall,"Rockwall, Texas, US",284.441672
US,Texas,Runnels,"Runnels, Texas, US",3.787295325
US,Texas,Rusk,"Rusk, Texas, US",22.3942854
US,Texas,Sabine,"Sabine, Texas, US",8.211989701
US,Texas,San Augustine,"San Augustine, Texas, US",6.058665011
US,Texas,San Jacinto,"San Jacinto, Texas, US",18.86888102
US,Texas,San Patricio,"San Patricio, Texas, US",37.33092318
US,Texas,San Saba,"San Saba, Texas, US",2.027582768
US,Texas,Schleicher,"Schleicher, Texas, US",0.901740597
US,Texas,Scurry,"Scurry, Texas, US",7.351102282
US,Texas,Shackelford,"Shackelford, Texas, US",1.398232697
US,Texas,Shelby,"Shelby, Texas, US",12.36456287
US,Texas,Sherman,"Sherman, Texas, US",1.279149414
US,Texas,Smith,"Smith, Texas, US",94.28252666
US,Texas,Somervell,"Somervell, Texas, US",18.10375235
US,Texas,Starr,"Starr, Texas, US",20.16843813
US,Texas,Stephens,"Stephens, Texas, US",4.0353116
US,Texas,Sterling,"Sterling, Texas, US",0.47706198
US,Texas,Stonewall,"Stonewall, Texas, US",0.583590686
US,Texas,Sutton,"Sutton, Texas, US",1.026376474
US,Texas,Swisher,"Swisher, Texas, US",3.246146702
US,Texas,Tarrant,"Tarrant, Texas, US",903.0520092
US,Texas,Taylor,"Taylor, Texas, US",57.50100154
US,Texas,Terrell,"Terrell, Texas, US",0.14114406
US,Texas,Terry,"Terry, Texas, US",5.47981911
US,Texas,Throckmorton,"Throckmorton, Texas, US",0.662999944
US,Texas,Titus,"Titus, Texas, US",31.1215268
US,Texas,Tom Green,"Tom Green, Texas, US",29.7988409
US,Texas,Travis,"Travis, Texas, US",468.3628628
US,Texas,Trinity,"Trinity, Texas, US",8.107741185
US,Texas,Tyler,"Tyler, Texas, US",8.978519268
US,Texas,Upshur,"Upshur, Texas, US",27.00094529
US,Texas,Upton,"Upton, Texas, US",1.130322867
US,Texas,Uvalde,"Uvalde, Texas, US",6.71956645
US,Texas,Val Verde,"Val Verde, Texas, US",6.019376385
US,Texas,Van Zandt,"Van Zandt, Texas, US",24.91390478
US,Texas,Victoria,"Victoria, Texas, US",40.25570864
US,Texas,Walker,"Walker, Texas, US",35.22136929
US,Texas,Waller,"Waller, Texas, US",37.59734277
US,Texas,Ward,"Ward, Texas, US",5.353476716
US,Texas,Washington,"Washington, Texas, US",22.23629541
US,Texas,Webb,"Webb, Texas, US",31.24823864
US,Texas,Wharton,"Wharton, Texas, US",14.77044695
US,Texas,Wheeler,"Wheeler, Texas, US",2.314443856
US,Texas,Wichita,"Wichita, Texas, US",81.09581497
US,Texas,Wilbarger,"Wilbarger, Texas, US",5.132144777
US,Texas,Willacy,"Willacy, Texas, US",14.22180693
US,Texas,Williamson,"Williamson, Texas, US",181.9645215
US,Texas,Wilson,"Wilson, Texas, US",23.15360526
US,Texas,Winkler,"Winkler, Texas, US",3.580745035
US,Texas,Wise,"Wise, Texas, US",27.59556666
US,Texas,Wood,"Wood, Texas, US",26.21804117
US,Texas,Yoakum,"Yoakum, Texas, US",4.13807592
US,Texas,Young,"Young, Texas, US",7.647754706
US,Texas,Zapata,"Zapata, Texas, US",5.556723827
US,Texas,Zavala,"Zavala, Texas, US",3.61012777
US,Utah,Beaver,"Beaver, Utah, US",0.963125031
US,Utah,Box Elder,"Box Elder, Utah, US",3.561651789
US,Utah,Cache,"Cache, Utah, US",40.55374337
US,Utah,Carbon,"Carbon, Utah, US",5.313401251
US,Utah,Daggett,"Daggett, Utah, US",0.339023252
US,Utah,Davis,"Davis, Utah, US",439.7942758
US,Utah,Duchesne,"Duchesne, Utah, US",2.41291168
US,Utah,Emery,"Emery, Utah, US",0.88671668
US,Utah,Garfield,"Garfield, Utah, US",0.374303192
US,Utah,Grand,"Grand, Utah, US",1.010895117
US,Utah,Iron,"Iron, Utah, US",5.820339547
US,Utah,Juab,"Juab, Utah, US",1.246299196
US,Utah,Kane,"Kane, Utah, US",0.711250453
US,Utah,Millard,"Millard, Utah, US",0.744322167
US,Utah,Morgan,"Morgan, Utah, US",7.219823534
US,Utah,Piute,"Piute, Utah, US",0.96927941
US,Utah,Rich,"Rich, Utah, US",0.881900083
US,Utah,Salt Lake,"Salt Lake, Utah, US",583.1622532
US,Utah,San Juan,"San Juan, Utah, US",0.754500567
US,Utah,Sanpete,"Sanpete, Utah, US",7.131302246
US,Utah,Sevier,"Sevier, Utah, US",4.267987066
US,Utah,Summit,"Summit, Utah, US",8.361785805
US,Utah,Tooele,"Tooele, Utah, US",3.625506481
US,Utah,Uintah,"Uintah, Utah, US",3.128779417
US,Utah,Utah,"Utah, Utah, US",113.7790082
US,Utah,Wasatch,"Wasatch, Utah, US",10.01257034
US,Utah,Washington,"Washington, Utah, US",25.53460375
US,Utah,Wayne,"Wayne, Utah, US",0.422653771
US,Utah,Weber,"Weber, Utah, US",165.9814234
US,Vermont,Addison,"Addison, Vermont, US",18.61112733
US,Vermont,Bennington,"Bennington, Vermont, US",20.54645979
US,Vermont,Caledonia,"Caledonia, Vermont, US",18.09986548
US,Vermont,Chittenden,"Chittenden, Vermont, US",116.6051304
US,Vermont,Essex,"Essex, Vermont, US",3.611995841
US,Vermont,Franklin,"Franklin, Vermont, US",29.85033365
US,Vermont,Grand Isle,"Grand Isle, Vermont, US",32.87212693
US,Vermont,Lamoille,"Lamoille, Vermont, US",21.26097217
US,Vermont,Orange,"Orange, Vermont, US",16.26226653
US,Vermont,Orleans,"Orleans, Vermont, US",14.98095861
US,Vermont,Rutland,"Rutland, Vermont, US",24.61284762
US,Vermont,Washington,"Washington, Vermont, US",32.86279321
US,Vermont,Windham,"Windham, Vermont, US",21.20963174
US,Vermont,Windsor,"Windsor, Vermont, US",22.07196335
US,Virginia,Accomack,"Accomack, Virginia, US",28.13596811
US,Virginia,Albemarle,"Albemarle, Virginia, US",56.99600947
US,Virginia,Alleghany,"Alleghany, Virginia, US",13.21622297
US,Virginia,Amelia,"Amelia, Virginia, US",13.96955997
US,Virginia,Amherst,"Amherst, Virginia, US",25.97196021
US,Virginia,Appomattox,"Appomattox, Virginia, US",17.99514229
US,Virginia,Arlington,"Arlington, Virginia, US",3442.635855
US,Virginia,Augusta,"Augusta, Virginia, US",29.82422931
US,Virginia,Bath,"Bath, Virginia, US",3.20510469
US,Virginia,Bedford,"Bedford, Virginia, US",39.57522961
US,Virginia,Bland,"Bland, Virginia, US",6.95986351
US,Virginia,Botetourt,"Botetourt, Virginia, US",23.69783168
US,Virginia,Brunswick,"Brunswick, Virginia, US",11.36348173
US,Virginia,Buchanan,"Buchanan, Virginia, US",16.99802047
US,Virginia,Buckingham,"Buckingham, Virginia, US",11.32682197
US,Virginia,Campbell,"Campbell, Virginia, US",42.33097538
US,Virginia,Caroline,"Caroline, Virginia, US",22.0885014
US,Virginia,Carroll,"Carroll, Virginia, US",24.18545246
US,Virginia,Charles City,"Charles City, Virginia, US",14.77315106
US,Virginia,Charlotte,"Charlotte, Virginia, US",9.825264483
US,Virginia,Chesterfield,"Chesterfield, Virginia, US",309.4226545
US,Virginia,Clarke,"Clarke, Virginia, US",31.52541172
US,Virginia,Craig,"Craig, Virginia, US",6.016918983
US,Virginia,Culpeper,"Culpeper, Virginia, US",51.37008084
US,Virginia,Cumberland,"Cumberland, Virginia, US",12.70041679
US,Virginia,Dickenson,"Dickenson, Virginia, US",17.47948146
US,Virginia,Dinwiddie,"Dinwiddie, Virginia, US",21.69042745
US,Virginia,Essex,"Essex, Virginia, US",16.57344405
US,Virginia,Fairfax,"Fairfax, Virginia, US",1129.205805
US,Virginia,Fauquier,"Fauquier, Virginia, US",41.18090441
US,Virginia,Floyd,"Floyd, Virginia, US",15.87900692
US,Virginia,Fluvanna,"Fluvanna, Virginia, US",35.34282556
US,Virginia,Franklin,"Franklin, Virginia, US",31.43790306
US,Virginia,Frederick,"Frederick, Virginia, US",79.57468414
US,Virginia,Giles,"Giles, Virginia, US",18.17326423
US,Virginia,Gloucester,"Gloucester, Virginia, US",65.87453804
US,Virginia,Goochland,"Goochland, Virginia, US",30.931579
US,Virginia,Grayson,"Grayson, Virginia, US",13.81816123
US,Virginia,Greene,"Greene, Virginia, US",48.06060325
US,Virginia,Greensville,"Greensville, Virginia, US",15.2478069
US,Virginia,Halifax,"Halifax, Virginia, US",16.42137718
US,Virginia,Hanover,"Hanover, Virginia, US",86.19196373
US,Virginia,Henrico,"Henrico, Virginia, US",538.0908406
US,Virginia,Henry,"Henry, Virginia, US",52.09423569
US,Virginia,Highland,"Highland, Virginia, US",2.059023667
US,Virginia,Isle of Wight,"Isle of Wight, Virginia, US",44.48767262
US,Virginia,James City,"James City, Virginia, US",201.1067399
US,Virginia,King and Queen,"King and Queen, Virginia, US",8.639625114
US,Virginia,King George,"King George, Virginia, US",55.66270872
US,Virginia,King William,"King William, Virginia, US",23.25252503
US,Virginia,Lancaster,"Lancaster, Virginia, US",31.2942736
US,Virginia,Lee,"Lee, Virginia, US",21.4025546
US,Virginia,Loudoun,"Loudoun, Virginia, US",288.317756
US,Virginia,Louisa,"Louisa, Virginia, US",27.53357204
US,Virginia,Lunenburg,"Lunenburg, Virginia, US",10.98115119
US,Virginia,Madison,"Madison, Virginia, US",15.82158638
US,Virginia,Mathews,"Mathews, Virginia, US",39.5327671
US,Virginia,Mecklenburg,"Mecklenburg, Virginia, US",19.04720888
US,Virginia,Middlesex,"Middlesex, Virginia, US",31.69861802
US,Virginia,Montgomery,"Montgomery, Virginia, US",97.80916474
US,Virginia,Nelson,"Nelson, Virginia, US",12.14870629
US,Virginia,New Kent,"New Kent, Virginia, US",38.79298696
US,Virginia,Northampton,"Northampton, Virginia, US",21.80808623
